,sync_bit,preamble,ert_id_ms_bits,reserved,physical_tamper,ert_type,encoder_tamper,consumption_data,ert_id_ls_bits,checksum
66,1,0xF2A60,42,,,electric,,307,100000000000000000000005,47498238489494848
67,1,0xF2A60,97,,,electric,,2142,100000000000000000000063,47498238489494848
68,1,0xF2A60,43,,,electric,,387,100000000000000000000007,47498238489494848
69,1,0xF2A60,32,,,electric,,861,100000000000000000000045,47498238489494848
70,1,0xF2A60,100,,,electric,,3011,100000000000000000000042,47498238489494848
71,1,0xF2A60,33,,,electric,,2171,100000000000000000000090,47498238489494848
72,1,0xF2A60,84,,,electric,,3444,100000000000000000000058,47498238489494848
73,1,0xF2A60,15,,,electric,,870,100000000000000000000010,47498238489494848
74,1,0xF2A60,17,,,electric,,3087,100000000000000000000088,47498238489494848
75,1,0xF2A60,29,,,electric,,1591,100000000000000000000100,47498238489494848
76,1,0xF2A60,50,,,electric,,1316,100000000000000000000014,47498238489494848
77,1,0xF2A60,76,,,electric,,1069,100000000000000000000000,47498238489494848
78,1,0xF2A60,52,,,electric,,2867,100000000000000000000100,47498238489494848
79,1,0xF2A60,48,,,electric,,575,100000000000000000000026,47498238489494848
80,1,0xF2A60,98,,,electric,,3606,100000000000000000000073,47498238489494848
81,1,0xF2A60,87,,,electric,,1089,100000000000000000000070,47498238489494848
82,1,0xF2A60,18,,,electric,,1203,100000000000000000000044,47498238489494848
83,1,0xF2A60,16,,,electric,,536,100000000000000000000099,47498238489494848
84,1,0xF2A60,96,,,electric,,1311,100000000000000000000032,47498238489494848
85,1,0xF2A60,38,,,electric,,1422,100000000000000000000004,47498238489494848
86,1,0xF2A60,96,,,electric,,2148,100000000000000000000057,47498238489494848
87,1,0xF2A60,51,,,electric,,1319,100000000000000000000025,47498238489494848
88,1,0xF2A60,22,,,electric,,2835,100000000000000000000022,47498238489494848
89,1,0xF2A60,76,,,electric,,387,100000000000000000000049,47498238489494848
90,1,0xF2A60,92,,,electric,,205,100000000000000000000045,47498238489494848
91,1,0xF2A60,44,,,electric,,314,100000000000000000000044,47498238489494848
92,1,0xF2A60,11,,,electric,,3142,100000000000000000000085,47498238489494848
93,1,0xF2A60,39,,,electric,,2701,100000000000000000000053,47498238489494848
94,1,0xF2A60,94,,,electric,,2560,100000000000000000000001,47498238489494848
95,1,0xF2A60,12,,,electric,,3764,100000000000000000000005,47498238489494848
96,1,0xF2A60,14,,,electric,,543,100000000000000000000014,47498238489494848
97,1,0xF2A60,63,,,electric,,3190,100000000000000000000045,47498238489494848
98,1,0xF2A60,44,,,electric,,3931,100000000000000000000045,47498238489494848
99,1,0xF2A60,75,,,electric,,3574,100000000000000000000009,47498238489494848
100,1,0xF2A60,92,,,electric,,2364,100000000000000000000024,47498238489494848
101,1,0xF2A60,56,,,electric,,2005,100000000000000000000024,47498238489494848
102,1,0xF2A60,56,,,electric,,2610,100000000000000000000100,47498238489494848
103,1,0xF2A60,60,,,electric,,3932,100000000000000000000023,47498238489494848
104,1,0xF2A60,18,,,electric,,3477,100000000000000000000057,47498238489494848
105,1,0xF2A60,76,,,electric,,3463,100000000000000000000019,47498238489494848
106,1,0xF2A60,54,,,electric,,2167,100000000000000000000044,47498238489494848
107,1,0xF2A60,24,,,electric,,2667,100000000000000000000014,47498238489494848
108,1,0xF2A60,13,,,electric,,3970,100000000000000000000092,47498238489494848
109,1,0xF2A60,33,,,electric,,1633,100000000000000000000063,47498238489494848
110,1,0xF2A60,96,,,electric,,334,100000000000000000000039,47498238489494848
111,1,0xF2A60,98,,,electric,,1789,100000000000000000000076,47498238489494848
112,1,0xF2A60,76,,,electric,,560,100000000000000000000068,47498238489494848
113,1,0xF2A60,17,,,electric,,2032,100000000000000000000063,47498238489494848
114,1,0xF2A60,53,,,electric,,1613,100000000000000000000011,47498238489494848
115,1,0xF2A60,40,,,electric,,2599,100000000000000000000035,47498238489494848
116,1,0xF2A60,42,,,electric,,1214,100000000000000000000014,47498238489494848
117,1,0xF2A60,86,,,electric,,3721,100000000000000000000056,47498238489494848
118,1,0xF2A60,19,,,electric,,2957,100000000000000000000051,47498238489494848
119,1,0xF2A60,88,,,electric,,3386,100000000000000000000000,47498238489494848
120,1,0xF2A60,15,,,electric,,3970,100000000000000000000001,47498238489494848
121,1,0xF2A60,91,,,electric,,318,100000000000000000000024,47498238489494848
122,1,0xF2A60,22,,,electric,,659,100000000000000000000065,47498238489494848
123,1,0xF2A60,66,,,electric,,1638,100000000000000000000084,47498238489494848
124,1,0xF2A60,51,,,electric,,2824,100000000000000000000016,47498238489494848
125,1,0xF2A60,70,,,electric,,1830,100000000000000000000045,47498238489494848
126,1,0xF2A60,82,,,electric,,669,100000000000000000000081,47498238489494848
127,1,0xF2A60,100,,,electric,,860,100000000000000000000060,47498238489494848
128,1,0xF2A60,47,,,electric,,2362,100000000000000000000095,47498238489494848
129,1,0xF2A60,27,,,electric,,1684,100000000000000000000085,47498238489494848
130,1,0xF2A60,22,,,electric,,711,100000000000000000000025,47498238489494848
131,1,0xF2A60,75,,,electric,,1546,100000000000000000000016,47498238489494848
132,1,0xF2A60,15,,,electric,,430,100000000000000000000036,47498238489494848
133,1,0xF2A60,73,,,electric,,1374,100000000000000000000033,47498238489494848
134,1,0xF2A60,11,,,electric,,3917,100000000000000000000091,47498238489494848
135,1,0xF2A60,62,,,electric,,3989,100000000000000000000066,47498238489494848
136,1,0xF2A60,40,,,electric,,2651,100000000000000000000086,47498238489494848
137,1,0xF2A60,45,,,electric,,1820,100000000000000000000074,47498238489494848
138,1,0xF2A60,84,,,electric,,3723,100000000000000000000065,47498238489494848
139,1,0xF2A60,50,,,electric,,3040,100000000000000000000076,47498238489494848
140,1,0xF2A60,95,,,electric,,412,100000000000000000000043,47498238489494848
141,1,0xF2A60,93,,,electric,,2036,100000000000000000000028,47498238489494848
142,1,0xF2A60,69,,,electric,,1011,100000000000000000000092,47498238489494848
143,1,0xF2A60,59,,,electric,,3104,100000000000000000000006,47498238489494848
144,1,0xF2A60,35,,,electric,,165,100000000000000000000039,47498238489494848
145,1,0xF2A60,60,,,electric,,3692,100000000000000000000033,47498238489494848
146,1,0xF2A60,56,,,electric,,622,100000000000000000000046,47498238489494848
147,1,0xF2A60,85,,,electric,,1629,100000000000000000000037,47498238489494848
148,1,0xF2A60,46,,,electric,,3213,100000000000000000000035,47498238489494848
149,1,0xF2A60,23,,,electric,,1752,100000000000000000000095,47498238489494848
150,1,0xF2A60,25,,,electric,,1206,100000000000000000000070,47498238489494848
151,1,0xF2A60,88,,,electric,,1856,100000000000000000000000,47498238489494848
152,1,0xF2A60,78,,,electric,,2738,100000000000000000000064,47498238489494848
153,1,0xF2A60,75,,,electric,,770,100000000000000000000004,47498238489494848
154,1,0xF2A60,62,,,electric,,3956,100000000000000000000072,47498238489494848
155,1,0xF2A60,33,,,electric,,3841,100000000000000000000026,47498238489494848
156,1,0xF2A60,76,,,electric,,3906,100000000000000000000004,47498238489494848
157,1,0xF2A60,28,,,electric,,811,100000000000000000000018,47498238489494848
158,1,0xF2A60,15,,,electric,,1849,100000000000000000000037,47498238489494848
159,1,0xF2A60,27,,,electric,,3648,100000000000000000000094,47498238489494848
160,1,0xF2A60,82,,,electric,,2755,100000000000000000000053,47498238489494848
161,1,0xF2A60,89,,,electric,,1634,100000000000000000000010,47498238489494848
162,1,0xF2A60,96,,,electric,,1094,100000000000000000000007,47498238489494848
163,1,0xF2A60,68,,,electric,,1174,100000000000000000000018,47498238489494848
164,1,0xF2A60,27,,,electric,,2623,100000000000000000000076,47498238489494848
165,1,0xF2A60,99,,,electric,,691,100000000000000000000084,47498238489494848
166,1,0xF2A60,75,,,electric,,774,100000000000000000000093,47498238489494848
167,1,0xF2A60,12,,,electric,,2882,100000000000000000000046,47498238489494848
168,1,0xF2A60,100,,,electric,,2096,100000000000000000000066,47498238489494848
169,1,0xF2A60,39,,,electric,,3492,100000000000000000000014,47498238489494848
170,1,0xF2A60,20,,,electric,,1013,100000000000000000000079,47498238489494848
171,1,0xF2A60,25,,,electric,,3303,100000000000000000000032,47498238489494848
172,1,0xF2A60,35,,,electric,,3907,100000000000000000000055,47498238489494848
173,1,0xF2A60,99,,,electric,,1890,100000000000000000000062,47498238489494848
174,1,0xF2A60,81,,,electric,,1981,100000000000000000000099,47498238489494848
175,1,0xF2A60,34,,,electric,,2661,100000000000000000000028,47498238489494848
176,1,0xF2A60,88,,,electric,,2126,100000000000000000000068,47498238489494848
177,1,0xF2A60,38,,,electric,,3050,100000000000000000000031,47498238489494848
178,1,0xF2A60,23,,,electric,,1149,100000000000000000000063,47498238489494848
179,1,0xF2A60,38,,,electric,,1621,100000000000000000000044,47498238489494848
180,1,0xF2A60,36,,,electric,,1891,100000000000000000000010,47498238489494848
181,1,0xF2A60,70,,,electric,,2777,100000000000000000000093,47498238489494848
182,1,0xF2A60,98,,,electric,,2373,100000000000000000000042,47498238489494848
183,1,0xF2A60,85,,,electric,,2565,100000000000000000000012,47498238489494848
184,1,0xF2A60,28,,,electric,,1306,100000000000000000000083,47498238489494848
185,1,0xF2A60,36,,,electric,,1958,100000000000000000000089,47498238489494848
186,1,0xF2A60,73,,,electric,,1097,100000000000000000000057,47498238489494848
187,1,0xF2A60,11,,,electric,,2659,100000000000000000000014,47498238489494848
188,1,0xF2A60,19,,,electric,,314,100000000000000000000045,47498238489494848
189,1,0xF2A60,44,,,electric,,2842,100000000000000000000070,47498238489494848
190,1,0xF2A60,42,,,electric,,3152,100000000000000000000034,47498238489494848
191,1,0xF2A60,48,,,electric,,768,100000000000000000000089,47498238489494848
192,1,0xF2A60,43,,,electric,,2685,100000000000000000000093,47498238489494848
193,1,0xF2A60,78,,,electric,,2861,100000000000000000000080,47498238489494848
194,1,0xF2A60,88,,,electric,,2316,100000000000000000000068,47498238489494848
195,1,0xF2A60,65,,,electric,,778,100000000000000000000067,47498238489494848
196,1,0xF2A60,83,,,electric,,3281,100000000000000000000034,47498238489494848
197,1,0xF2A60,11,,,electric,,3130,100000000000000000000013,47498238489494848
198,1,0xF2A60,14,,,electric,,1075,100000000000000000000020,47498238489494848
199,1,0xF2A60,82,,,electric,,2092,100000000000000000000080,47498238489494848
200,1,0xF2A60,61,,,electric,,3369,100000000000000000000099,47498238489494848
201,1,0xF2A60,39,,,electric,,1160,100000000000000000000003,47498238489494848
202,1,0xF2A60,98,,,electric,,3389,100000000000000000000010,47498238489494848
203,1,0xF2A60,88,,,electric,,2560,100000000000000000000021,47498238489494848
204,1,0xF2A60,98,,,electric,,2786,100000000000000000000011,47498238489494848
205,1,0xF2A60,76,,,electric,,1643,100000000000000000000086,47498238489494848
206,1,0xF2A60,63,,,electric,,2772,100000000000000000000030,47498238489494848
207,1,0xF2A60,96,,,electric,,2690,100000000000000000000037,47498238489494848
208,1,0xF2A60,88,,,electric,,2951,100000000000000000000020,47498238489494848
209,1,0xF2A60,98,,,electric,,1837,100000000000000000000072,47498238489494848
210,1,0xF2A60,81,,,electric,,739,100000000000000000000045,47498238489494848
211,1,0xF2A60,84,,,electric,,75,100000000000000000000043,47498238489494848
212,1,0xF2A60,23,,,electric,,3289,100000000000000000000018,47498238489494848
213,1,0xF2A60,51,,,electric,,2753,100000000000000000000005,47498238489494848
214,1,0xF2A60,52,,,electric,,2738,100000000000000000000014,47498238489494848
215,1,0xF2A60,82,,,electric,,2748,100000000000000000000054,47498238489494848
216,1,0xF2A60,34,,,electric,,2510,100000000000000000000029,47498238489494848
217,1,0xF2A60,16,,,electric,,1166,100000000000000000000022,47498238489494848
218,1,0xF2A60,100,,,electric,,2808,100000000000000000000046,47498238489494848
219,1,0xF2A60,58,,,electric,,3363,100000000000000000000036,47498238489494848
220,1,0xF2A60,70,,,electric,,2197,100000000000000000000020,47498238489494848
221,1,0xF2A60,54,,,electric,,1612,100000000000000000000020,47498238489494848
222,1,0xF2A60,78,,,electric,,2331,100000000000000000000017,47498238489494848
223,1,0xF2A60,14,,,electric,,944,100000000000000000000023,47498238489494848
224,1,0xF2A60,12,,,electric,,138,100000000000000000000084,47498238489494848
225,1,0xF2A60,25,,,electric,,256,100000000000000000000038,47498238489494848
226,1,0xF2A60,48,,,electric,,2203,100000000000000000000058,47498238489494848
227,1,0xF2A60,45,,,electric,,270,100000000000000000000031,47498238489494848
228,1,0xF2A60,82,,,electric,,2551,100000000000000000000054,47498238489494848
229,1,0xF2A60,51,,,electric,,60,100000000000000000000041,47498238489494848
230,1,0xF2A60,82,,,electric,,2395,100000000000000000000031,47498238489494848
231,1,0xF2A60,24,,,electric,,1049,100000000000000000000094,47498238489494848
232,1,0xF2A60,97,,,electric,,1672,100000000000000000000059,47498238489494848
233,1,0xF2A60,82,,,electric,,2879,100000000000000000000051,47498238489494848
234,1,0xF2A60,16,,,electric,,2295,100000000000000000000013,47498238489494848
235,1,0xF2A60,61,,,electric,,3171,100000000000000000000057,47498238489494848
236,1,0xF2A60,13,,,electric,,317,100000000000000000000020,47498238489494848
237,1,0xF2A60,45,,,electric,,1647,100000000000000000000001,47498238489494848
238,1,0xF2A60,17,,,electric,,3438,100000000000000000000064,47498238489494848
239,1,0xF2A60,25,,,electric,,1542,100000000000000000000035,47498238489494848
240,1,0xF2A60,31,,,electric,,3491,100000000000000000000014,47498238489494848
241,1,0xF2A60,50,,,electric,,797,100000000000000000000018,47498238489494848
242,1,0xF2A60,81,,,electric,,3877,100000000000000000000013,47498238489494848
243,1,0xF2A60,48,,,electric,,2155,100000000000000000000001,47498238489494848
244,1,0xF2A60,82,,,electric,,775,100000000000000000000072,47498238489494848
245,1,0xF2A60,90,,,electric,,2783,100000000000000000000080,47498238489494848
246,1,0xF2A60,35,,,electric,,997,100000000000000000000017,47498238489494848
247,1,0xF2A60,15,,,electric,,2323,100000000000000000000058,47498238489494848
248,1,0xF2A60,66,,,electric,,2589,100000000000000000000036,47498238489494848
249,1,0xF2A60,53,,,electric,,1549,100000000000000000000085,47498238489494848
250,1,0xF2A60,87,,,electric,,3156,100000000000000000000065,47498238489494848
251,1,0xF2A60,28,,,electric,,78,100000000000000000000029,47498238489494848
252,1,0xF2A60,40,,,electric,,2586,100000000000000000000039,47498238489494848
253,1,0xF2A60,92,,,electric,,3746,100000000000000000000071,47498238489494848
254,1,0xF2A60,37,,,electric,,3374,100000000000000000000034,47498238489494848
255,1,0xF2A60,22,,,electric,,3314,100000000000000000000088,47498238489494848
256,1,0xF2A60,99,,,electric,,2201,100000000000000000000079,47498238489494848
257,1,0xF2A60,28,,,electric,,2597,100000000000000000000086,47498238489494848
258,1,0xF2A60,52,,,electric,,904,100000000000000000000035,47498238489494848
259,1,0xF2A60,88,,,electric,,2411,100000000000000000000045,47498238489494848
260,1,0xF2A60,12,,,electric,,3608,100000000000000000000009,47498238489494848
261,1,0xF2A60,63,,,electric,,3465,100000000000000000000071,47498238489494848
262,1,0xF2A60,17,,,electric,,526,100000000000000000000095,47498238489494848
263,1,0xF2A60,67,,,electric,,445,100000000000000000000062,47498238489494848
264,1,0xF2A60,15,,,electric,,1913,100000000000000000000082,47498238489494848
265,1,0xF2A60,96,,,electric,,1202,100000000000000000000050,47498238489494848
266,1,0xF2A60,43,,,electric,,1877,100000000000000000000067,47498238489494848
267,1,0xF2A60,47,,,electric,,2135,100000000000000000000017,47498238489494848
268,1,0xF2A60,98,,,electric,,2828,100000000000000000000028,47498238489494848
269,1,0xF2A60,70,,,electric,,3328,100000000000000000000044,47498238489494848
270,1,0xF2A60,61,,,electric,,3125,100000000000000000000009,47498238489494848
271,1,0xF2A60,79,,,electric,,3907,100000000000000000000016,47498238489494848
272,1,0xF2A60,26,,,electric,,979,100000000000000000000093,47498238489494848
273,1,0xF2A60,77,,,electric,,1082,100000000000000000000025,47498238489494848
274,1,0xF2A60,98,,,electric,,545,100000000000000000000001,47498238489494848
275,1,0xF2A60,44,,,electric,,266,100000000000000000000079,47498238489494848
276,1,0xF2A60,47,,,electric,,1893,100000000000000000000066,47498238489494848
277,1,0xF2A60,20,,,electric,,964,100000000000000000000018,47498238489494848
278,1,0xF2A60,38,,,electric,,1014,100000000000000000000060,47498238489494848
279,1,0xF2A60,62,,,electric,,2712,100000000000000000000074,47498238489494848
280,1,0xF2A60,48,,,electric,,750,100000000000000000000012,47498238489494848
281,1,0xF2A60,80,,,electric,,1339,100000000000000000000055,47498238489494848
282,1,0xF2A60,87,,,electric,,3048,100000000000000000000022,47498238489494848
283,1,0xF2A60,98,,,electric,,2045,100000000000000000000030,47498238489494848
284,1,0xF2A60,33,,,electric,,1660,100000000000000000000033,47498238489494848
285,1,0xF2A60,56,,,electric,,1690,100000000000000000000011,47498238489494848
286,1,0xF2A60,96,,,electric,,348,100000000000000000000069,47498238489494848
287,1,0xF2A60,88,,,electric,,3654,100000000000000000000071,47498238489494848
288,1,0xF2A60,63,,,electric,,804,100000000000000000000095,47498238489494848
289,1,0xF2A60,82,,,electric,,2582,100000000000000000000065,47498238489494848
290,1,0xF2A60,52,,,electric,,478,100000000000000000000048,47498238489494848
291,1,0xF2A60,27,,,electric,,2540,100000000000000000000003,47498238489494848
292,1,0xF2A60,47,,,electric,,508,100000000000000000000038,47498238489494848
293,1,0xF2A60,29,,,electric,,3636,100000000000000000000097,47498238489494848
294,1,0xF2A60,28,,,electric,,2952,100000000000000000000045,47498238489494848
295,1,0xF2A60,56,,,electric,,3771,100000000000000000000029,47498238489494848
296,1,0xF2A60,22,,,electric,,236,100000000000000000000028,47498238489494848
297,1,0xF2A60,80,,,electric,,1495,100000000000000000000020,47498238489494848
298,1,0xF2A60,43,,,electric,,3567,100000000000000000000059,47498238489494848
299,1,0xF2A60,11,,,electric,,726,100000000000000000000048,47498238489494848
300,1,0xF2A60,25,,,electric,,3155,100000000000000000000057,47498238489494848
301,1,0xF2A60,85,,,electric,,60,100000000000000000000091,47498238489494848
302,1,0xF2A60,47,,,electric,,2638,100000000000000000000093,47498238489494848
303,1,0xF2A60,20,,,electric,,57,100000000000000000000062,47498238489494848
304,1,0xF2A60,80,,,electric,,687,100000000000000000000058,47498238489494848
305,1,0xF2A60,60,,,electric,,1489,100000000000000000000009,47498238489494848
306,1,0xF2A60,71,,,electric,,3149,100000000000000000000063,47498238489494848
307,1,0xF2A60,51,,,electric,,241,100000000000000000000006,47498238489494848
308,1,0xF2A60,66,,,electric,,1583,100000000000000000000080,47498238489494848
309,1,0xF2A60,49,,,electric,,2641,100000000000000000000079,47498238489494848
310,1,0xF2A60,18,,,electric,,3130,100000000000000000000072,47498238489494848
311,1,0xF2A60,29,,,electric,,108,100000000000000000000043,47498238489494848
312,1,0xF2A60,45,,,electric,,144,100000000000000000000100,47498238489494848
313,1,0xF2A60,11,,,electric,,2400,100000000000000000000047,47498238489494848
314,1,0xF2A60,93,,,electric,,965,100000000000000000000082,47498238489494848
315,1,0xF2A60,65,,,electric,,1331,100000000000000000000065,47498238489494848
316,1,0xF2A60,42,,,electric,,718,100000000000000000000023,47498238489494848
317,1,0xF2A60,16,,,electric,,3819,100000000000000000000026,47498238489494848
318,1,0xF2A60,87,,,electric,,1858,100000000000000000000026,47498238489494848
319,1,0xF2A60,94,,,electric,,3313,100000000000000000000039,47498238489494848
320,1,0xF2A60,18,,,electric,,583,100000000000000000000096,47498238489494848
321,1,0xF2A60,96,,,electric,,3089,100000000000000000000087,47498238489494848
322,1,0xF2A60,15,,,electric,,2800,100000000000000000000037,47498238489494848
323,1,0xF2A60,43,,,electric,,3028,100000000000000000000099,47498238489494848
324,1,0xF2A60,38,,,electric,,3004,100000000000000000000065,47498238489494848
325,1,0xF2A60,91,,,electric,,1189,100000000000000000000095,47498238489494848
326,1,0xF2A60,85,,,electric,,1362,100000000000000000000071,47498238489494848
327,1,0xF2A60,61,,,electric,,2201,100000000000000000000040,47498238489494848
328,1,0xF2A60,57,,,electric,,2338,100000000000000000000032,47498238489494848
329,1,0xF2A60,28,,,electric,,3511,100000000000000000000058,47498238489494848
330,1,0xF2A60,21,,,electric,,3962,100000000000000000000037,47498238489494848
331,1,0xF2A60,34,,,electric,,216,100000000000000000000067,47498238489494848
332,1,0xF2A60,99,,,electric,,1353,100000000000000000000012,47498238489494848
333,1,0xF2A60,39,,,electric,,54,100000000000000000000069,47498238489494848
334,1,0xF2A60,48,,,electric,,822,100000000000000000000093,47498238489494848
335,1,0xF2A60,94,,,electric,,3784,100000000000000000000039,47498238489494848
336,1,0xF2A60,51,,,electric,,1821,100000000000000000000086,47498238489494848
337,1,0xF2A60,52,,,electric,,1841,100000000000000000000088,47498238489494848
338,1,0xF2A60,73,,,electric,,3602,100000000000000000000083,47498238489494848
339,1,0xF2A60,99,,,electric,,983,100000000000000000000028,47498238489494848
340,1,0xF2A60,14,,,electric,,2286,100000000000000000000072,47498238489494848
341,1,0xF2A60,73,,,electric,,3960,100000000000000000000030,47498238489494848
342,1,0xF2A60,82,,,electric,,2031,100000000000000000000038,47498238489494848
343,1,0xF2A60,98,,,electric,,1100,100000000000000000000081,47498238489494848
344,1,0xF2A60,98,,,electric,,491,100000000000000000000008,47498238489494848
345,1,0xF2A60,76,,,electric,,1762,100000000000000000000050,47498238489494848
346,1,0xF2A60,23,,,electric,,2242,100000000000000000000087,47498238489494848
347,1,0xF2A60,34,,,electric,,2175,100000000000000000000028,47498238489494848
348,1,0xF2A60,35,,,electric,,2278,100000000000000000000062,47498238489494848
349,1,0xF2A60,100,,,electric,,3800,100000000000000000000061,47498238489494848
350,1,0xF2A60,72,,,electric,,1297,100000000000000000000087,47498238489494848
351,1,0xF2A60,56,,,electric,,3665,100000000000000000000030,47498238489494848
352,1,0xF2A60,88,,,electric,,3050,100000000000000000000081,47498238489494848
353,1,0xF2A60,76,,,electric,,2084,100000000000000000000031,47498238489494848
354,1,0xF2A60,25,,,electric,,811,100000000000000000000002,47498238489494848
355,1,0xF2A60,57,,,electric,,3889,100000000000000000000071,47498238489494848
356,1,0xF2A60,24,,,electric,,1235,100000000000000000000093,47498238489494848
357,1,0xF2A60,14,,,electric,,2927,100000000000000000000018,47498238489494848
358,1,0xF2A60,90,,,electric,,1049,100000000000000000000039,47498238489494848
359,1,0xF2A60,94,,,electric,,2088,100000000000000000000035,47498238489494848
360,1,0xF2A60,82,,,electric,,3700,100000000000000000000074,47498238489494848
361,1,0xF2A60,25,,,electric,,208,100000000000000000000082,47498238489494848
362,1,0xF2A60,98,,,electric,,1299,100000000000000000000057,47498238489494848
363,1,0xF2A60,25,,,electric,,3928,100000000000000000000068,47498238489494848
364,1,0xF2A60,91,,,electric,,3872,100000000000000000000058,47498238489494848
365,1,0xF2A60,55,,,electric,,484,100000000000000000000088,47498238489494848
366,1,0xF2A60,16,,,electric,,2057,100000000000000000000081,47498238489494848
